cgpa,branch_code,internship_count,project_count,certification_count,skill_count,placement_probability,placed,salary
6.118314633,5,4,5,8,7,61.05408275,1,7.6
8.087302127,0,1,6,6,7,52.97079936,1,4.18
8.912732732,1,4,4,9,8,60.82465578,1,6.49
6.309668062,4,3,3,3,5,52.95441305,1,6.7
7.045701959,1,0,2,3,11,44.07261542,0,3.74
9.063957225,3,3,3,4,8,65.81353672,1,7.53
5.771416845,3,0,1,1,2,37.24722008,0,4.06
7.165329742,4,1,4,2,5,54.56736486,1,6.8
6.736581567,1,2,3,9,6,47.07673265,0,4.2
5.076531636,0,1,2,2,6,32.9374647,0,2.71
7.09986886,0,1,2,6,7,40.64474803,0,3.45
8.870236941,3,2,4,4,4,56.14617953,1,6.88
6.738711858,5,3,3,9,7,63.28276567,1,7.54
8.158997997,0,0,5,5,7,50.23445145,1,3.88
8.20692752,4,2,7,4,7,65.8983672,1,8.32
8.278414226,1,1,2,4,4,45.7640206,0,4.83
8.848299468,4,4,5,10,11,77.31290846,1,9.34
5.313890364,4,4,4,5,4,47.80682348,0,6.26
7.96818896,3,1,8,6,4,60.14512135,1,5.84
8.25851308,4,2,2,7,8,63.88251907,1,8.26
8.0520116,2,3,4,2,5,52.52442918,1,5.96
6.044862769,2,2,3,5,8,49.0093405,0,4.6
6.076842338,3,3,4,5,2,49.51925346,0,5.37
7.756587149,5,7,4,5,15,73.95716681,1,10.29
8.352632782,1,3,3,4,5,48.76640019,0,5.47
7.563531351,1,2,5,5,5,49.43928406,1,4.73
7.159865801,4,2,3,5,3,53.33682851,1,7.09
6.921426473,4,4,4,6,6,57.65725747,1,8
7.711758781,5,1,3,6,9,64.77457848,1,8
7.350557639,3,0,2,6,5,50.63770092,1,5.05
7.317657643,5,2,3,6,3,58.6000986,0,7.42
6.177665359,3,4,2,4,7,52.46285533,1,5.7
9.001474372,5,3,3,7,9,75.10418064,1,10.36
7.430161163,1,0,1,3,7,42.64998467,0,3.9
8.682424792,2,5,5,5,4,59.03239171,1,7.24
8.182010565,3,0,2,5,3,51.73440725,1,5.66
6.141431224,4,3,2,3,8,50.23214353,1,6.81
7.183478241,5,2,6,6,7,60.74478732,1,7.81
7.976595116,0,3,2,5,4,43.03481089,0,4.64
7.00617384,3,2,3,7,2,47.80564388,0,5.53
5.452469296,5,4,0,4,6,53.57402165,1,7.14
7.513291527,5,1,2,2,5,52.35225431,1,7.23
8.556272953,4,3,3,8,12,67.9479542,1,8.66
9.332292839,5,7,1,8,5,73.91991864,1,10.88
7.285785017,5,2,3,7,7,60.37387989,1,7.57
9.475780535,1,2,7,9,8,66.09747757,0,5.63
5,1,1,3,8,5,36.19149674,0,3.13
8.23540112,1,3,7,6,4,52.47161455,1,5.59
7.5047153,4,1,6,9,2,59.13809989,1,6.61
6.945363092,3,0,6,4,4,48.73466031,0,4.86
6.554507875,4,1,3,6,2,45.8455013,0,5.97
8.775740966,3,7,6,12,5,70.80498843,1,8.34
7.419812663,4,3,2,0,7,55.78157743,1,7.65
7.769861646,1,2,5,10,5,55.34142071,1,4.82
7.381532122,5,3,7,6,4,64.19286963,1,8.67
5.246128501,5,2,1,6,1,46.36335205,1,6
5.493530221,3,4,8,8,2,55.2917427,1,5.77
8.130986092,5,0,3,9,8,64.00554301,1,7.68
8.791932414,5,6,1,6,4,66.22840326,0,10.42
8.09931689,3,0,6,6,6,57.3773409,1,5.47
6.231854849,1,1,5,5,7,45.58876393,0,3.59
7.804707557,0,1,2,6,6,43.79588965,0,3.96
5,1,5,1,3,7,40.22097284,0,4.35
6.973686649,5,0,2,4,4,53.49240725,0,6.42
6.340762012,1,1,8,3,2,40.62527251,0,3.78
7.333853341,4,0,2,1,5,47.32424231,0,5.91
5.314148031,4,1,3,8,7,47.14216265,0,5.05
7.084986684,1,2,1,7,1,38.27898577,0,4.31
7.802291218,5,2,5,5,4,64.274343,1,8.09
7.595846393,5,1,2,7,3,58.96454664,1,7.19
6.917556626,4,2,5,1,6,57.0129376,1,6.72
6.408785733,4,0,2,2,5,43.39020585,0,5.04
6.82649862,5,2,4,11,6,61.95310599,1,7.7
9.601662232,5,1,1,8,7,68.7478553,1,9.09
6.854506756,5,2,4,2,6,59.27044084,1,7.53
5.760567129,5,4,4,6,4,57.49981849,1,7.47
9.095616534,5,5,4,7,7,76.38429942,1,10.7
5.433265304,0,2,3,2,7,37.68841754,0,3.18
6.744670373,1,3,3,5,5,45.12392465,0,4.56
8.463865281,4,5,5,7,8,69.05967475,1,9.16
7.758404563,5,3,3,7,3,61.87650018,1,8.61
5.819621544,2,3,4,5,6,44.46561015,0,4.86
6.525111131,0,0,3,3,5,37.62034465,0,2.92
8.096301789,1,2,4,4,8,53.71752957,1,4.96
6.987194643,4,2,6,3,7,58.97995309,1,6.68
6.152484029,1,0,1,7,8,42.84481022,0,3.22
7.307258574,4,4,2,9,13,65.83514554,1,7.87
6.803801296,3,4,1,4,4,52.48401008,1,6.35
7.624933279,1,3,7,5,6,57.00253563,1,5.47
6.993322299,5,2,3,3,2,49.97852454,0,7.11
8.461956398,5,2,8,7,7,72.49466276,1,9.26
7.293287559,2,3,0,2,3,44.6849704,0,5.45
6.581089449,3,5,3,4,4,55.08908884,1,6.78
5.829539574,2,2,2,1,7,40.0493039,0,4.34
6.130981761,3,2,1,4,6,46.89138315,0,4.85
6.10119264,3,6,0,6,5,51.52052953,1,6.31
7.310969997,4,2,2,6,6,56.18585312,1,7.13
7.954073109,2,2,2,5,6,55.06997485,1,5.51
6.958924103,5,5,3,4,4,60.28556464,1,8.89
6.412977707,0,1,6,3,8,44.40194372,0,3.46
5,1,2,5,4,7,41.28843821,0,3.36
6.173125349,1,3,4,4,5,42.43378948,0,4.4
6.345906219,4,1,2,2,3,46.01537886,0,5.95
6.547827368,5,3,1,8,4,53.66560727,1,7.44
5.874389479,5,2,2,4,4,48.05705915,0,6.74
6.819540076,5,2,4,6,6,58.23425518,1,7.08
6.60840486,1,3,2,8,6,44.77406258,0,4.61
6.991477806,2,2,1,4,6,46.97917047,0,5.26
7.289796964,3,0,3,4,4,45.89201228,0,4.86
7.732679062,2,1,4,8,4,51.46714329,1,4.97
5.832645163,5,2,1,5,7,54.15798548,1,6.73
6.291482999,5,2,2,3,7,52.75280807,1,6.61
6.437806067,5,4,4,8,3,58.11127425,1,8.47
8.544208869,3,3,4,5,8,62.20949473,1,6.98
7.462702,5,4,5,4,7,62.65865614,1,9.16
7.21276979,5,0,2,1,8,56.70881974,1,6.89
6.830578552,3,4,2,8,5,55.3223135,1,6.71
8.180118283,4,5,3,4,8,66.18768194,1,9.81
5.028580567,5,2,3,4,4,48.29487616,0,5.97
7.981359661,2,1,5,8,6,57.32087686,1,5.33
7.657125422,5,0,2,5,2,51.46309911,1,6.76
6.916377175,4,4,4,7,7,60.87710571,1,7.6
8.187608892,1,4,3,4,10,57.82432504,1,5.85
7.678026095,3,3,1,9,3,55.65041321,1,6.59
6.719961924,4,4,3,6,4,56.92563269,1,7.44
8.058732656,0,2,5,9,6,52.10115435,0,4.55
7.394122951,2,5,1,9,6,53.79632025,1,6.33
7.694809334,3,1,3,7,5,55.64606962,1,5.96
9.118881152,5,5,3,11,4,75.46411625,1,10.99
5.203921411,0,2,4,6,8,38.11863509,0,3
5.458346678,3,0,0,4,7,40.40820565,0,3.71
6.884760611,0,2,4,2,4,37.75812733,0,3.75
5.732723431,5,3,2,2,2,50.01114904,1,7.01
6.604231957,5,5,2,4,6,58.99975016,1,8.69
9.851468505,4,3,4,14,7,76.93561622,1,10.03
8.373978177,4,2,6,5,8,68.14365749,0,8.28
8.951482216,1,3,6,6,8,63.56795942,1,5.76
8.454806131,3,1,8,9,4,62.99660698,1,6.5
7.495840877,4,2,3,3,5,57.04279203,1,7.39
6.775015915,5,1,2,6,3,49.91128259,1,6.67
5.695636646,3,1,3,4,8,47.72472458,0,4.25
8.061382436,4,2,2,11,6,60.66356914,1,7.51
6.661819731,5,2,3,4,5,54.94466519,1,6.94
9.174770341,2,4,4,8,6,63.100379,1,7.4
5.504551737,5,2,3,5,8,55.64032711,1,5.99
5,3,3,5,2,9,47.78033047,1,4.63
9.535292842,3,0,7,8,5,67.41235256,1,6.54
7.192068733,1,0,1,3,5,37.44707158,0,3.68
5,4,1,4,4,5,45.78512805,0,5
6.632072141,1,0,7,7,6,49.07521742,0,3.69
7.368818705,3,1,3,6,5,53.71134547,1,5.77
5.947489358,2,2,2,5,4,40.45249113,0,4.32
6.198180146,5,4,2,8,8,58.49369103,1,8.32
6.028998907,1,6,4,4,5,46.07051944,0,4.76
7.738247972,1,1,4,9,6,51.24710707,1,4.74
7.583447805,1,4,6,4,4,53.66847925,1,5.62
8.110949645,5,2,1,7,8,66.94284561,1,8.16
7.684471251,5,2,2,7,3,59.82211813,0,8.33
5,4,1,4,7,10,54.04898721,1,4.91
8.229954852,1,3,4,8,7,56.68463229,1,5.3
7.912770031,1,3,2,7,8,52.95896119,1,5.28
9.662810911,2,1,2,8,11,61.22965951,1,6.24
6.305572091,3,0,3,8,8,47.67642702,0,4.19
6.573139371,2,0,7,3,4,43.25105871,0,4.19
10,1,4,8,3,3,60.34542413,1,6.99
10,3,4,5,8,6,73.76207186,1,8.74
8.599410919,4,7,5,2,7,68.29655466,1,9.98
7.550010757,2,3,3,0,6,48.68057026,0,5.81
6.294748737,2,4,1,8,3,43.72781284,0,5.07
6.524128031,5,1,3,5,5,52.69886868,0,6.83
8.353117171,5,1,5,3,11,68.70724333,1,8.35
5.634376646,4,1,3,5,7,48.36234513,0,5.55
8.552137037,1,4,4,8,4,56.87653381,1,5.85
7.526017478,2,2,6,7,2,51.15919128,1,5.3
9.192303846,4,7,2,2,3,63.27101567,1,9.73
7.364879943,2,0,2,3,6,46.64591091,0,4.66
6.982371802,4,3,4,9,4,57.49488705,1,7.55
7.307568722,3,3,7,6,9,65.32178096,1,6.7
7.879089023,1,3,3,9,8,54.70474187,1,5.5
7.02314645,4,3,1,2,6,51.29617285,1,7.43
9.330640476,5,7,5,10,4,80.44929042,1,11.36
6.955227275,3,1,5,4,5,48.00588238,0,5.27
6.025378632,5,2,4,7,6,57.72282173,1,6.81
8.507250342,4,4,3,8,4,67.32568597,1,8.75
8.055795592,3,3,5,11,7,67.21960292,1,6.65
5.226284423,2,1,6,5,3,42.375578,0,3.73
7.029678568,5,4,4,2,9,62.8164301,0,8.68
6.465759492,5,4,4,4,6,57.61715672,1,8.33
5.478381877,4,1,1,5,5,45.37068881,0,5.23
6.908790898,4,5,5,7,5,63.73176564,1,8.77
5.538119791,1,2,4,3,7,43.65662595,0,3.68
7.541051735,4,2,2,5,2,54.28826815,1,7.29
7.381500544,4,1,5,5,3,55.57001986,1,6.6
6.33712491,4,2,5,7,3,51.62485016,1,6.6
6.794489827,5,2,5,1,0,52.60245978,1,7.16
6.935262093,4,4,6,7,8,63.01171552,1,7.66
10,5,1,2,6,7,70.80995801,1,9.62
7.531343136,3,2,2,4,3,52.24429736,1,5.74
8.524553578,5,1,6,9,11,75.32540251,1,8.1
7.065188217,0,2,2,6,4,38.54564408,0,3.81
7.998545548,5,1,4,2,6,61.03479162,1,8.07
5.736574856,4,4,5,11,9,59.97348098,1,6.98
8.203921705,4,2,2,2,6,54.87972879,0,7.89
7.329192186,0,3,2,9,7,49.06255436,1,4.29
8.690202589,1,6,7,6,3,58.93204763,1,6.35
8.251103771,5,2,4,6,5,64.45304501,1,8.45
6.013120682,3,1,4,9,3,48.82074403,1,4.79
6.422966181,5,4,6,4,4,57.47442278,1,8.21
5,3,3,0,5,4,38.597476,0,4.55
7.230919594,4,4,2,8,8,63.55677986,1,7.86
6.982485525,5,1,4,2,5,55.67061735,1,6.83
6.320477531,3,2,3,7,5,50.92720979,1,5.22
6.975481263,3,1,5,8,6,57.45191095,1,5.23
8.878425662,1,2,4,5,6,57.37992181,1,5.65
7.966368759,2,1,2,4,3,47.20472773,0,5.17
5.626582749,5,0,4,3,3,45.22432259,0,5.14
7.611227123,4,0,5,2,6,55.87597621,1,6.17
8.921067684,4,2,4,10,8,69.49308994,1,8.88
8.374171604,3,1,4,4,5,54.11238109,1,6
8.471082988,1,1,5,6,3,51.22249023,1,4.85
5.823553612,1,2,5,5,7,45.01684277,0,3.86
6.579144485,5,1,2,6,7,54.36202108,1,6.76
6.919937987,4,2,2,5,6,51.44597153,1,6.94
6.672464457,5,2,3,1,6,56.83210744,1,7.18
8.290709246,5,2,4,6,11,67.43188491,1,8.73
7.585382174,0,0,5,1,3,39.13300317,0,3.67
5,0,0,2,7,4,29.45155565,0,2.5
7.280947127,4,1,2,6,4,53.064705,1,6.36
6.60339507,0,2,0,8,11,42.65328464,0,3.64
8.065933179,3,0,5,9,2,54.9024629,1,5.49
6.45237659,2,0,2,4,6,42.77077806,0,4.04
7.878788262,2,1,5,5,7,51.39857246,1,5.14
8.521264845,4,2,4,2,8,64.44376637,1,8.4
9.049180822,0,2,2,10,3,52.01969428,1,4.69
7.273656904,4,2,1,9,4,52.63181474,1,6.74
8.142285295,4,2,2,6,8,61.57307881,1,8.12
7.884022126,3,2,4,1,5,51.6619646,1,6.15
7.316422315,2,0,0,5,5,45.24734136,0,4.62
7.825495151,1,3,1,5,2,47.4796753,0,5.43
8.382342281,2,1,5,3,2,48.51667845,0,5.19
5.95012574,5,0,3,10,6,52.91478798,1,5.31
8.142812349,3,3,1,5,5,55.02755518,1,6.64
7.697283434,1,4,2,2,4,48.5473137,0,5.61
7.632185888,2,0,0,4,10,47.23263821,0,4.87
8.827500922,5,2,4,10,10,74.51172219,1,9.04
6.498716964,2,1,1,7,8,45.20639813,0,4.26
10,5,3,3,4,4,67.42329261,1,10.02
7.250831443,1,0,1,5,2,41.27159426,0,3.8
9.34357992,5,2,5,10,11,74.55940297,1,9.56
6.329573114,0,0,2,2,6,32.21697322,0,2.98
8.244118346,2,0,3,3,4,49.47323862,0,4.92
6.86849311,4,1,4,6,6,55.11853607,1,6.54
8.605824683,2,4,4,6,6,63.10610491,1,6.74
8.436315366,3,3,3,4,3,53.93912718,1,6.82
6.98939955,2,0,2,5,3,40.85089632,0,4.05
5.91433319,5,2,3,8,4,53.8272519,1,6.49
8.326548743,4,5,9,2,8,72.30702419,1,9.62
6.114962711,0,2,3,2,2,35.14994463,0,3.32
7.811557544,1,2,1,4,6,46.86971093,0,4.88
5.849090894,2,1,4,6,3,40.62074024,0,3.97
9.478312994,3,1,3,9,1,59.56849928,1,6.82
6.30508071,2,2,1,10,3,43.91548522,0,4.58
6.715504295,1,2,1,4,6,45.01911984,0,4.34
8.113591253,4,3,3,3,7,59.49986061,1,8.36
7.375975908,4,3,4,3,11,63.69458657,1,7.71
8.408218609,4,4,10,3,8,73.58030658,1,8.94
7.309433847,4,2,1,6,4,51.90781256,1,6.88
7.185310027,5,2,5,3,8,61.03783146,0,7.95
7.323032236,4,3,5,3,6,59.80956841,1,7.78
7.893916458,3,7,8,2,8,67.28527214,1,7.56
10,5,1,5,3,7,69.4414233,1,9.66
7.606958067,5,3,0,4,7,59.62151998,1,8.63
7.935745196,3,3,3,7,3,57.77665839,1,6.86
5.948943874,3,1,2,5,4,40.75299893,0,4.69
5.733341361,4,4,4,3,3,50.2950742,1,7.05
7.373454166,2,1,0,3,4,40.34979874,0,4.65
6.639722796,5,1,2,1,6,54.52577324,1,6.54
8.894085424,3,2,4,10,6,65.14895522,1,6.78
5.733847943,0,0,3,5,6,37.37446102,1,2.74
6.547871918,4,0,3,2,7,47.3007268,0,5.65
9.18459674,3,2,2,4,7,62.94636246,1,7.27
5.001725337,5,2,3,3,8,52.4821495,1,5.79
6.707313913,1,1,3,5,3,38.2309394,0,4.05
10,5,4,6,3,5,76.4076982,1,11.01
8.03108005,0,1,3,2,5,45.14209725,1,3.87
7.272896918,0,2,3,6,5,45.36862926,0,3.94
10,4,2,1,4,6,67.66177051,1,9.53
6.646569715,3,2,3,5,3,50.9027184,1,5.52
6.971960051,4,1,4,4,7,53.57717794,1,6.57
5.705188935,4,2,4,8,3,50.04730691,0,6.04
8.084859879,3,0,3,2,9,56.45290857,1,5.42
9.356822526,4,1,4,9,5,63.22760631,1,8.34
9.320491149,5,4,3,7,3,71.17223513,1,11.11
7.72461511,3,4,6,5,3,57.7916272,1,6.89
6.99207371,5,2,3,4,7,60.86324053,1,7.67
7.467097796,3,1,3,5,5,49.65770446,0,5.52
7.22689349,2,2,6,5,5,53.35969613,1,5.51
7.151407618,4,2,6,2,6,54.95207328,0,7.2
7.967346789,5,3,2,8,4,63.44219261,1,8.8
5.810694198,3,2,4,4,7,50.51381725,1,5.07
8.128705884,5,3,4,5,3,63.9724826,1,9.4
5.908643879,1,2,3,4,6,42.35194185,0,3.92
8.169878296,1,1,7,2,7,55.49802529,1,4.71
7.429068839,3,2,2,4,4,52.41132514,1,6.1
7.331352302,3,2,1,5,2,48.14120096,0,5.59
6.913025425,4,2,1,4,6,54.85036005,0,6.78
6.543607596,3,2,3,7,5,48.64490087,0,5.1
5.096293473,3,2,3,6,6,46.49944459,0,4.43
8.593991235,3,7,3,3,5,64.79274068,1,7.96
7.63099838,5,3,4,4,3,60.59469286,1,8.8
6.15626944,3,2,5,11,6,54.29709799,1,4.95
7.277749881,3,2,5,4,3,52.62873756,1,6.12
8.813399386,4,2,1,7,7,63.10017031,1,8.64
7.752305046,1,3,3,3,6,50.46464904,1,5.19
6.909070115,2,4,2,3,1,47.38173013,0,5.77
5,3,3,3,5,7,47.13975866,0,4.67
7.195989664,2,6,2,3,7,55.10277772,1,6.44
7.336474786,4,1,2,1,7,54.54839487,1,6.74
8.613871552,3,6,5,7,4,65.33211726,1,8.21
6.964256084,5,2,6,9,5,62.57409415,1,7.62
10,5,7,3,8,6,77.14894783,1,11.48
8.856222574,1,1,4,6,2,52.0211792,1,5.37
8.824730723,1,3,7,8,6,63.98112758,1,5.82
7.99272896,0,1,2,7,5,44.56533449,0,3.86
7.016449517,2,0,6,6,3,47.085949,0,4.45
6.643627591,4,3,3,5,5,55.07426491,1,7.27
6.112522655,5,3,6,5,2,56.29443578,1,6.99
8.085147865,2,0,2,3,7,50.74018575,1,4.82
9.149577244,5,1,5,12,4,72.82375131,1,8.63
9.050706299,2,3,6,6,6,62.86195736,1,6.87
6.29579145,4,1,5,3,5,53.22316673,1,6.06
5.900520887,3,2,2,5,3,41.29692577,0,4.66
5,4,2,3,6,6,50.244183,1,5.48
7.243577633,3,2,3,3,6,51.05704107,1,5.74
8.145722546,3,1,3,7,4,56.8817349,1,6.32
5.016495474,3,3,2,6,5,42.03827007,0,4.57
5,4,3,2,7,4,48.44173559,0,5.73
7.736994037,1,3,8,4,1,52.06129118,1,5.27
8.388963833,5,1,1,4,6,62.49264056,1,7.89
9.003164642,4,2,0,3,5,58.52262198,1,8.17
9.300373725,2,5,4,4,6,64.95791556,1,7.48
6.253078883,3,2,3,5,3,45.82574604,1,5.03
6.652533558,2,2,7,3,5,48.78386181,0,4.75
7.282073648,3,1,5,5,8,55.81584746,1,5.25
6.181723429,1,1,2,4,3,34.69186277,0,3.72
6.10026389,1,3,4,3,5,44.28743049,0,4.14
6.489535208,5,1,3,6,6,57.93280958,1,6.85
7.522118505,5,3,1,5,7,60.89076104,1,8.69
7.9114726,5,0,7,5,8,67.27944904,1,7.6
6.315781837,5,2,3,6,2,49.9995037,0,6.52
10,1,3,5,8,6,63.14281159,1,6.29
7.642703026,5,3,7,5,3,61.47364854,1,9.02
9.79962856,4,2,4,7,4,69.07869726,1,9.09
9.375191331,3,0,2,8,7,59.86025507,1,6.26
9.038905034,3,4,1,10,6,66.07163541,1,8.18
6.198210181,3,2,3,5,2,46.44731243,0,4.98
9.29033266,2,4,6,9,5,66.75556898,0,7.04
5.937653598,1,3,5,4,6,44.35425826,0,4.4
8.248934493,5,3,5,8,5,70.65625118,0,9.06
5.558384489,2,3,1,7,8,47.11747236,0,4.71
8.237475101,2,2,3,3,7,53.74860268,1,5.77
7.672188215,4,4,6,5,4,64.38510595,1,8.06
6.845942078,2,2,1,1,3,40.14287071,0,4.63
7.430277111,2,1,2,3,4,47.1298145,0,4.96
8.244615222,2,1,8,2,2,54.17738514,1,5.32
8.834709073,3,1,5,14,5,63.87117309,1,6.81
7.068198038,1,2,2,4,8,45.73432728,0,4.42
7.654984149,3,5,4,3,4,55.00533238,1,7.44
6.086505492,0,0,4,8,6,40.72073361,0,2.98
6.750476473,3,1,6,13,4,58.75917936,1,5.4
6.911612513,3,2,3,4,3,50.00794209,1,5.53
10,0,4,5,10,11,65.83323685,1,6.11
7.094562171,4,0,0,6,6,51.56779621,1,6.08
8.571367684,2,4,5,5,7,62.92497076,1,6.63
7.729029372,3,3,5,6,6,58.36386808,1,6.3
7.884459312,3,1,1,2,5,47.30737266,0,6.03
6.209443327,1,2,5,3,7,43.87172188,0,4.09
7.442402317,2,1,0,3,4,43.92033003,0,5.08
8.240337768,5,4,6,0,7,66.1200681,1,10.01
7.357875985,4,5,5,7,2,60.65912255,1,8.43
6.238447972,4,5,2,8,9,59.56870457,1,7.51
5,4,1,5,7,6,48.2716856,0,4.63
6.886764585,3,3,4,4,5,50.84755248,1,5.8
8.8896434,1,7,8,7,7,67.22088072,0,6.63
7.611939488,5,2,2,3,6,56.06377411,1,8.07
9.191583134,2,1,6,5,3,56.29031712,1,5.95
9.849286634,2,3,6,6,7,68.42855888,1,7.2
8.185307239,5,2,3,4,11,68.36319548,1,8.97
9.609910665,5,2,8,6,2,68.38874493,1,10.06
7.635868923,2,2,10,2,2,50.51350386,0,5.6
8.484627809,4,2,3,5,7,60.57790372,1,8.07
9.178335232,4,6,5,3,6,70.28816667,0,9.99
6.619058617,1,1,3,6,4,39.88600638,0,3.72
6.147324582,0,1,3,3,6,39.19180828,0,3.29
8.469247995,4,5,5,6,5,68.0903525,1,9.59
7.792050926,4,0,3,9,7,57.20308168,1,6.38
6.895813093,1,2,4,3,7,44.24564961,1,4.23
5.975891398,0,0,2,5,4,30.42091544,0,2.88
5.879235742,0,1,4,3,4,34.79396612,0,2.98
7.847820906,5,6,5,5,9,74.68674435,1,10.35
7.402260014,3,4,3,3,6,53.27924038,1,7.02
6.914048946,0,0,5,4,13,47.57520389,0,3.41
7.010949301,3,2,3,9,5,56.92624453,1,5.52
6.609470818,3,3,2,1,5,48.60184887,0,5.89
7.544901316,2,3,5,1,1,46.13815698,0,5.9
7.277792542,3,3,3,3,8,53.0650967,1,6.06
7.235341045,5,1,2,7,5,59.40139974,1,7.12
7.496058084,1,2,5,7,4,47.74679579,0,4.83
7.271382223,1,3,7,5,6,51.08320143,1,5.18
6.565815483,5,3,4,8,10,67.12746179,1,8.03
8.751684064,4,3,3,11,5,67.11355183,1,8.88
7.893714375,2,1,3,7,4,53.07217676,1,5.19
8.37171166,3,1,2,1,5,50.12432518,1,5.92
6.956503238,5,1,4,6,4,56.69379648,1,6.82
6.142100192,3,0,1,7,6,44.8703433,1,4.17
9.558617236,3,2,7,8,7,70.50348589,1,7.66
5.409290347,3,1,3,2,5,43.84028414,0,4.05
7.844120081,5,5,4,5,10,73.58447404,1,10.02
8.420272248,3,3,4,5,6,59.82537452,0,6.97
9.633967241,2,3,4,11,7,69.1916148,1,6.87
6.140146947,4,2,4,7,4,52.48298204,1,6.03
6.031542557,0,0,1,5,6,36.03897258,0,2.88
6.566769849,1,1,3,8,4,44.00163621,0,4.08
7.893073645,4,3,5,3,8,62.6899355,1,7.8
8.249259576,5,3,3,4,5,64.00620708,1,9.03
6.299926378,5,8,2,4,6,65.35171988,1,8.49
6.861063931,5,3,4,5,3,60.09000516,1,7.75
6.432667209,5,4,4,4,8,61.95495949,1,8.56
7.405255314,5,3,2,5,5,56.80249547,1,8.38
8.169267461,4,4,8,4,6,69.08206153,1,8.89
10,5,4,7,6,7,79.12796725,1,11.42
7.272727334,2,1,5,5,9,55.66623107,1,4.81
5.786466869,0,2,3,5,6,36.05574339,0,3.34
8.800264092,5,1,5,8,5,68.53665999,1,8.44
5.767871082,3,1,2,6,6,45.65595007,1,4.62
8.181800368,5,2,3,8,6,63.50843079,1,8.46
8.516043986,4,3,1,12,6,65.91292415,1,8.36
7.254824243,4,0,4,6,5,54.13173177,1,5.97
8.848435854,1,5,6,3,8,63.67652944,1,6.23
7.324092012,2,3,3,8,6,52.54932748,1,5.54
8.27148602,1,3,2,4,8,55.14881362,1,5.28
8.606134452,5,2,9,10,12,80.01308645,1,8.91
7.540177627,5,2,3,5,4,59.77863164,1,8.29
5.981328976,3,2,4,4,6,49.60969853,0,5.05
8.118807057,1,1,8,2,5,51.03185699,1,4.9
8.084205948,0,2,2,4,10,48.98269411,0,4.52
7.770276295,2,0,3,1,9,47.28397357,0,4.72
6.533738172,5,2,2,4,3,53.92208029,1,7.12
8.60677709,4,3,7,8,3,67.55750095,1,8.88
7.068002285,4,5,2,7,4,58.06499177,1,8.34
6.975277052,5,1,1,0,6,50.81474904,1,7
8.539065565,3,4,4,6,7,65.67382479,0,7.69
8.021871777,2,2,4,10,3,55.46990545,1,5.61
6.170335447,5,0,6,4,6,52.04286829,1,5.82
5.841591907,1,2,3,6,3,42.11581123,0,3.78
8.965511191,3,4,4,8,8,70.65003407,1,8.24
6.08604075,4,2,4,5,3,51.33180071,1,5.87
6.891989406,4,0,0,3,3,46.30522289,0,5.42
6.935303957,4,2,1,7,3,53.25342839,1,6.64
6.475716112,3,2,3,10,5,52.98858076,1,5.22
9.207760163,3,3,5,8,8,67.07231957,1,7.89
7.661136788,4,5,1,6,4,58.77813148,1,9.2
7.501656648,2,6,3,5,7,56.98262654,1,6.75
7.029549711,3,2,2,5,4,49.47430946,0,5.42
6.878700285,4,5,4,5,7,61.32011085,1,8.19
7.363286437,2,3,2,3,8,53.0243101,1,5.46
8.607989676,4,4,4,14,7,70.9652381,1,9.41
7.091975846,0,2,4,6,8,48.43225326,0,4.14
9.58376083,5,4,1,8,8,71.42163175,1,10.52
9.900939945,4,4,6,9,9,81.06336708,1,10.1
6.513803598,3,0,0,7,7,45.27769795,0,4.44
7.454085005,5,8,4,7,7,69.99540128,1,9.45
7.661986373,2,1,1,8,6,53.10198459,0,5.32
5,5,3,0,4,8,49.04705308,0,6.3
7.873105842,4,3,5,3,3,59.02260465,1,7.69
7.811496472,4,3,3,4,4,54.55875845,1,7.57
7.47164463,4,1,2,4,3,50.69243039,1,6.71
7.521077744,4,1,0,6,5,50.60197554,1,6.59
6.517868904,1,0,2,4,7,39.79059873,0,3.7
7.654284951,4,4,3,4,5,60.09386062,1,8.37
5,4,4,6,7,4,49.95556736,0,6.32
7.951598048,2,3,6,2,10,57.13012649,1,5.99
8.846894288,5,4,6,7,4,70.09022194,1,10.42
8.354253207,4,0,5,7,5,63.04777685,1,7.37
7.03544779,4,3,2,8,2,52.42826641,1,7.67
7.270708891,2,2,2,8,2,46.65908248,0,4.99
5.842884551,5,7,2,4,4,57.52335307,1,8.05
7.854826547,5,4,3,1,6,63.90120024,1,9.56
5,5,3,2,3,4,45.68616538,0,6.27
8.784983805,1,1,5,4,7,51.40455626,1,4.92
6.72444529,4,1,1,6,5,51.67178306,1,6.24
7.616129406,2,2,2,2,8,49.39269436,0,5.36
7.560288039,4,1,4,1,7,58.18471221,1,6.9
8.447899534,5,1,4,4,10,69.52144104,1,8.38
7.187196102,5,2,8,5,9,64.87679519,1,8.03
7.906861715,2,1,8,4,7,54.01270979,1,5.47
9.147028652,4,6,4,9,4,70.40008416,1,10.11
5,4,4,1,3,7,46.66526584,0,6.43
7.872427188,4,2,9,4,5,63.18734685,1,7.93
7.31205708,5,6,2,6,7,65.99643634,1,9.08
10,4,4,4,7,5,71.22701663,1,10.32
7.777177351,3,3,1,5,2,48.2009265,0,6.41
8.645466919,0,4,5,8,6,59.27445758,1,5.25
